movieId,title,genres,tagging,rating,no_of_ratings,imdbId,tmdbId,year
4962,Texas Rangers (2001),Adventure|Western,15,2.5381679389312977,131,193560,13503.0,2001
4963,Ocean's Eleven (2001),Crime|Thriller,14,3.804077298154297,33429,240772,161.0,2001
4964,Baran (2001),Adventure|Drama|Romance,16,3.5689655172413794,145,233841,43774.0,2001
4966,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,14,3.590288315629742,659,50539,31682.0,1957
4967,No Man's Land (2001),Drama|War,81,3.943344081068632,2171,283509,8342.0,2001
4968,Piñero (2001),Drama,50,2.783582089552239,67,261066,55479.0,2001
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,41,3.8744454303460514,1127,20697,228.0,1930
4971,Moscow on the Hudson (1984),Comedy|Drama,16,3.116754617414248,758,87747,23111.0,1984
4972,"Owl and the Pussycat, The (1970)",Comedy,189,2.989010989010989,182,66195,42597.0,1970
4974,Not Another Teen Movie (2001),Comedy,31,2.6336007405121875,3241,277371,11397.0,2001
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,43,3.3854403229876358,11889,259711,1903.0,2001
4978,Lantana (2001),Drama|Mystery|Thriller,14,3.802980132450331,1510,259393,9523.0,2001
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,18,3.7713829409677038,16906,265666,9428.0,2001
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,116,2.9936960074713985,4283,101452,1649.0,1991
4981,Clockwise (1986),Comedy,22,3.415704387990762,433,90852,11938.0,1986
4982,"Crawling Eye, The (a.k.a. Trollenberg Terror, The) (1958)",Horror|Sci-Fi,44,2.6,100,52320,43143.0,1958
4983,"Holcroft Covenant, The (1985)",Drama|Thriller,15,2.890625,64,89283,35201.0,1985
4984,Morgan! (1966),Comedy|Drama|Fantasy,34,3.4285714285714284,63,60714,42724.0,1966
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi,16,2.474418604651163,215,86346,26978.0,1983
4989,How High (2001),Comedy,15,2.8868974042027196,809,278488,8386.0,2001
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,127,2.8753180661577606,1572,268397,12589.0,2001
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,17,4.0979428922321155,61883,120737,120.0,2001
4994,"Majestic, The (2001)",Comedy|Drama|Romance,16,3.1941228851291186,2246,268995,11086.0,2001
4995,"Beautiful Mind, A (2001)",Drama|Romance,27,3.9622524752475248,33936,268978,453.0,2001
4996,Little Otik (Otesánek) (2000),Comedy|Drama|Fantasy,47,3.663003663003663,273,228687,18939.0,2000
4997,"Convent, The (2000)",Horror|Sci-Fi,26,2.9444444444444446,90,217331,12724.0,2000
5001,Sahara (1943),Action|Drama|War,12,3.5936170212765957,235,36323,18783.0,1943
5005,Separate Tables (1958),Drama,16,3.698224852071006,169,52182,43136.0,1958
5006,Sex and Zen (Rou pu Tuan zhi tou Qing bao Jian) (1992),Action|Adventure|Comedy|Fantasy,22,2.875,68,105287,45491.0,1992
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,52,4.075,2180,51201,37257.0,1957
5010,Black Hawk Down (2001),Action|Drama|War,13,3.6863179357378892,14223,265086,855.0,2001
5011,Charlotte Gray (2001),Drama|Romance,17,3.2223796033994336,353,245046,12660.0,2001
5013,Gosford Park (2001),Comedy|Drama|Mystery,12,3.6110126754804415,7337,280707,5279.0,2001
5014,I Am Sam (2001),Drama,54,3.5702432370993407,4399,277027,10950.0,2001
5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,24,3.7089483394833946,1084,74937,6037.0,1976
5022,"Servant, The (1963)",Drama,36,3.9375,280,57490,42987.0,1963
5024,Come Undone (Presque Rien) (2000),Drama|Romance,17,3.3766233766233764,77,242795,27099.0,2000
5025,Orange County (2002),Comedy,19,3.0868477483917083,2798,273923,11857.0,2002
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,47,3.4614024749558046,3394,237534,6312.0,2001
5028,What Time Is It There? (Ni neibian jidian) (2001),Drama,13,3.184563758389262,149,269746,24166.0,2001
5030,"Good Wife, The (1987)",Drama,24,2.3676470588235294,34,93106,59066.0,1987
5033,"Russia House, The (1990)",Drama|Thriller,23,3.243119266055046,436,100530,10170.0,1990
5035,Wuthering Heights (1970),Drama,32,3.3134328358208953,134,66585,98491.0,1970
5036,California Suite (1978),Comedy,15,3.0542168674698793,249,77289,26686.0,1978
5037,"Long Gray Line, The (1955)",Drama,12,3.381818181818182,55,48312,61934.0,1955
5038,"Flight of Dragons, The (1982)",Adventure|Animation|Children|Drama|Fantasy,23,3.6271186440677967,236,83951,27273.0,1982
5039,Dragonslayer (1981),Action|Adventure|Fantasy,28,3.3030753968253967,1008,82288,848.0,1981
5041,Fire and Ice (1983),Animation|Fantasy,34,3.126315789473684,190,85542,15035.0,1983
5043,"Formula, The (1980)",Thriller,11,2.539473684210526,38,80754,31603.0,1980
5044,Foxes (1980),Drama,12,2.813131313131313,99,80756,32020.0,1980
5045,Galaxina (1980),Comedy|Sci-Fi,20,1.993421052631579,76,80771,33155.0,1980
5047,Kung Pow: Enter the Fist (2002),Action|Comedy,20,2.7671911421911424,1716,240468,11891.0,2002
5048,Snow Dogs (2002),Adventure|Children|Comedy,26,2.3327359617682197,837,281373,11888.0,2002
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama,11,3.4888816925734023,4632,83511,150.0,1982
5050,"Farewell, The (Abschied - Brechts letzter Sommer) (2000)",Drama,17,1.3333333333333333,18,206608,35263.0,2000
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,22,3.575046904315197,1066,243862,112.0,2000
5052,Time of Favor (Ha-Hesder) (2000),Drama|War,46,2.193548387096774,31,268696,125717.0,2000
5057,4 for Texas (1963),Comedy|Western,92,2.859154929577465,71,57071,17691.0,1963
5058,Heart of Glass (Herz aus Glas) (1976),Drama,13,3.310810810810811,111,74626,27378.0,1976
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,22,3.873521705261667,14121,66026,651.0,1970
5061,Mrs. Soffel (1984),Drama|Romance,39,3.062015503875969,129,87751,31955.0,1984
5063,One-Eyed Jacks (1961),Western,31,3.31767955801105,181,55257,18647.0,1961
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,19,3.7851179141643474,6827,245844,11362.0,2002
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,20,3.0941509997015815,3351,265349,2637.0,2002
5067,American Adobo (2000),Comedy,205,2.3076923076923075,13,294289,50819.0,2000
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama,24,3.353932584269663,178,276501,12659.0,2001
5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,126,3.449170124481328,482,270933,68149.0,2000
5071,Maelström (2000),Drama|Romance,18,3.68944099378882,161,220627,35650.0,2000
5072,Metropolis (2001),Animation|Sci-Fi,34,3.585974178403756,1704,293416,9606.0,2001
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,113,3.58779443254818,467,208990,11447.0,2001
5074,Storytelling (2001),Comedy|Drama,23,3.4580384226491407,989,250081,16550.0,2001
5075,Waydowntown (2000),Comedy,23,3.5230414746543777,217,219405,13915.0,2000
5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,19,3.076767676767677,495,106223,34723.0,1993
5079,Young at Heart (1954),Drama|Musical|Romance,11,3.4864864864864864,74,47688,43340.0,1954
5080,Slackers (2002),Comedy,16,2.769503546099291,564,240900,20009.0,2002
5081,Birthday Girl (2001),Drama|Romance,23,3.088037634408602,744,188453,2084.0,2001
5082,"Rumor of Angels, A (2000)",Drama,11,3.4,25,201899,50225.0,2000
5083,Rare Birds (2001),Comedy|Drama,37,3.518292682926829,82,295552,74692.0,2001
5084,Caged Heat (1974),Action,17,2.450980392156863,51,71266,39775.0,1974
5085,Carmen Jones (1954),Drama|Musical,16,3.4407407407407407,135,46828,51044.0,1954
5086,"Five Heartbeats, The (1991)",Drama|Musical,39,3.2564102564102564,78,101891,29475.0,1991
5087,Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),Comedy|Drama|Romance,247,3.5324074074074074,108,78122,4267.0,1978
5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,35,3.3714285714285714,105,72353,4031.0,1974
5089,Honky Tonk Freeway (1981),Comedy,121,2.4827586206896552,29,82525,47871.0,1981
5090,"Hunchback of Notre Dame, The (Notre Dame de Paris) (1956)",Drama,12,3.3128491620111733,179,50781,11594.0,1956
5092,Big Fat Liar (2002),Children|Comedy,31,2.729667282809612,1082,265298,11870.0,2002
5093,Collateral Damage (2002),Action|Thriller,36,2.6084977238239757,1977,233469,9884.0,2002
5094,Rollerball (2002),Action|Sci-Fi,15,1.879360465116279,1032,246894,11535.0,2002
5096,Baby's Day Out (1994),Comedy,37,2.4022988505747125,696,109190,11212.0,1994
5097,Bright Eyes (1934),Comedy|Drama,23,3.5103092783505154,97,24914,29887.0,1934
5098,Dimples (1936),Musical,23,3.4910714285714284,56,27527,32484.0,1936
5099,Heidi (1937),Children|Drama,15,3.3607888631090486,431,28988,28345.0,1937
5101,Richard Pryor Here and Now (1983),Comedy|Documentary,14,3.6314102564102564,312,86194,21921.0,1983
5102,Rookie of the Year (1993),Comedy|Fantasy,50,2.7786177105831533,926,107985,21845.0,1993
5103,"Sandlot, The (1993)",Children|Comedy|Drama,19,3.6685447134979623,4171,108037,11528.0,1993
5104,Cows (Vacas) (1991),Drama,62,3.515873015873016,63,103186,2441.0,1991
5105,Don't Look Now (1973),Drama|Horror|Thriller,19,3.6969130028063613,1069,69995,931.0,1973
5106,Crossroads (2002),Comedy|Musical|Romance,27,1.8895705521472392,1141,275022,17130.0,2002
5107,Hart's War (2002),Drama|War,67,3.156773211567732,1314,251114,10592.0,2002
5108,John Q (2002),Crime|Drama|Thriller,46,3.375924404272802,2434,251160,8470.0,2002
5109,Return to Never Land (2002),Adventure|Animation|Children,44,2.8010204081632653,490,280030,16690.0,2002
5110,Super Troopers (2001),Comedy|Crime|Mystery,29,3.572397094430993,4130,247745,39939.0,2001
5111,"Good Son, The (1993)",Drama|Thriller,18,2.9281115879828326,932,107034,9272.0,1993
5112,Last Orders (2001),Drama,14,3.560747663551402,321,253200,14778.0,2001
5115,Cast a Giant Shadow (1966),Adventure|War,29,2.8625,40,60218,8737.0,1966
5116,Designing Woman (1957),Comedy,27,3.3088235294117645,68,50306,33668.0,1957
5119,Saturday Night and Sunday Morning (1960),Drama,26,3.871359223300971,206,54269,37230.0,1960
5120,Sleuth (1972),Comedy|Mystery|Thriller,47,3.9521849271690943,1579,69281,993.0,1972
5121,Stroszek (1977),Comedy|Drama,25,3.946043165467626,417,75276,11698.0,1977
5127,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller,16,2.9820828667413215,893,259288,10052.0,2002
5128,Queen of the Damned (2002),Fantasy|Horror,17,2.658542589857213,2031,238546,11979.0,2002
5132,"Last Man, The (2000)",Comedy|Romance|Sci-Fi,18,2.8666666666666667,15,231956,27824.0,2000
5133,Maryam (2000),Drama,45,2.8793103448275863,29,184719,270306.0,2000
5134,Mean Machine (2001),Comedy|Drama,43,3.219951923076923,416,291341,9991.0,2001
5135,Monsoon Wedding (2001),Comedy|Romance,15,3.819506726457399,3122,265343,480.0,2001
5136,Wendigo (2001),Drama|Horror,14,2.294478527607362,163,275067,44340.0,2001
5138,State Property (2002),Action|Crime|Drama,19,2.4166666666666665,18,301893,25006.0,2002
5139,"Bad News Bears, The (1976)",Comedy,27,3.4033242876526457,1474,74174,23479.0,1976
5140,"Bad News Bears Go to Japan, The (1978)",Comedy,23,2.122983870967742,248,77199,66946.0,1978
5141,"Bad News Bears in Breaking Training, The (1977)",Comedy,21,2.508298755186722,241,75718,19050.0,1977
5143,"Lone Ranger, The (1956)",Adventure|Western,31,3.1625,80,48310,108266.0,1956
5145,Loves of a Blonde (Lásky jedné plavovlásky) (1965),Comedy|Drama|Romance,37,3.717391304347826,184,59415,39387.0,1965
5148,Black Like Me (1964),Drama,23,3.13265306122449,49,57889,56133.0,1964
5149,Cattle Queen of Montana (1954),Western,16,2.8181818181818183,22,46839,121703.0,1954
5150,Under the Skin (1997),Drama,23,3.048780487804878,41,124185,77955.0,1997
5153,Trouble Every Day (2001),Drama|Horror|Thriller,17,3.1125,120,204700,40723.0,2001
5154,"Arena, The (a.k.a. Naked Warriors) (1974)",Action|Adventure,63,2.0384615384615383,26,69729,29039.0,1974
5156,"Big Doll House, The (1971)",Action,18,3.0125,40,66830,42517.0,1971
5158,Cross Creek (1983),Drama,80,3.5677083333333335,96,85380,115332.0,1983
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,40,3.1257995735607675,1407,104254,13225.0,1992
5160,Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus) (1980),Action|Horror|Thriller,42,2.193548387096774,62,82559,21380.0,1980
5162,"Jo Jo Dancer, Your Life is Calling (1986)",Comedy|Drama,26,2.7430555555555554,72,91295,63510.0,1986
5163,StageFright: Aquarius (1987),Horror|Thriller,17,3.2954545454545454,88,92576,20465.0,1987
5166,"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)",Comedy|Drama|Romance,33,3.2083333333333335,24,27286,35810.0,1936
5167,My Favorite Brunette (1947),Comedy|Mystery,23,3.5161290322580645,124,39645,18649.0,1947
5168,Royal Wedding (1951),Comedy|Musical|Romance,18,3.467479674796748,246,43983,18646.0,1951
5170,All About the Benjamins (2002),Action|Comedy|Crime,16,2.619341563786008,243,278295,13950.0,2002
5179,Gloria (1980),Drama|Thriller,17,3.270700636942675,157,80798,10889.0,1980
5181,Hangar 18 (1980),Action|Sci-Fi|Thriller,11,3.0161290322580645,93,80836,54287.0,1980
5182,Hawk the Slayer (1980),Action|Fantasy,21,2.7083333333333335,72,80846,25628.0,1980
5184,Heaven's Gate (1980),Western,15,2.7595238095238095,210,80855,10935.0,1980
5186,Honeysuckle Rose (a.k.a. On the Road Again) (1980),Drama|Romance,12,2.9035087719298245,57,80888,22288.0,1980
5187,Hopscotch (1980),Comedy,20,3.7196531791907512,346,80889,32030.0,1980
5188,How to Beat the High Cost of Living (1980),Comedy,15,2.625,48,80895,119617.0,1980
5194,Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva) (1980),Comedy,27,4.022222222222222,45,76276,17909.0,1980
5196,Lion of the Desert (1980),War,12,3.449275362318841,69,81059,26843.0,1980
5198,"Long Good Friday, The (1980)",Drama|Thriller,20,3.802469135802469,486,81070,14807.0,1980
5200,"Man Who Saw Tomorrow, The (1980)",Documentary,50,2.849056603773585,53,81109,46973.0,1980
5201,Eaten Alive (Mangiati Vivi) (1980),Adventure|Horror,37,1.9875,40,81112,8690.0,1980
5202,Mon oncle d'Amérique (1980),Drama,28,3.7789115646258504,147,81176,39543.0,1980
5203,The Monster Club (1981),Comedy|Horror,32,3.0714285714285716,63,81178,39578.0,1981
5205,Motel Hell (1980),Comedy|Horror,36,2.9148471615720526,229,81184,30924.0,1980
5206,Mother's Day (1980),Comedy|Horror,25,2.3493150684931505,73,81186,14929.0,1980
5207,"Mountain Men, The (1980)",Adventure|Western,16,2.75531914893617,47,81187,75552.0,1980
5209,Ffolkes (1979),Action|Adventure|Thriller,18,2.956896551724138,58,81809,24549.0,1979
5211,"Nude Bomb, The (1980)",Comedy,14,2.3653846153846154,182,81249,26200.0,1980
5213,"Oh, God! Book II (1980)",Comedy,11,2.2984375,320,81268,38147.0,1980
5214,"Oh, God! (1977)",Comedy|Fantasy,20,3.1757607555089193,953,76489,24032.0,1977
5215,"Oh, Heavenly Dog! (1980)",Comedy|Crime,45,2.521551724137931,116,81269,26179.0,1980
5216,"Pepi, Luci, Bom (Pepi, Luci, Bom y Otras Chicas del Montón) (1980)",Comedy,22,3.210144927536232,69,81323,4499.0,1980
5217,Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980),Action|Comedy|Sci-Fi,25,2.5460526315789473,76,82924,11333.0,1980
5220,Showtime (2002),Action|Comedy,12,2.730695596681557,1567,284490,5851.0,2002
5221,Harrison's Flowers (2000),Drama,16,3.3046357615894038,151,216799,25014.0,2000
5222,Kissing Jessica Stein (2001),Comedy|Romance,15,3.434703748488513,1654,264761,15647.0,2001
5223,Pauline & Paulette (Pauline en Paulette) (2001),Comedy|Drama,32,3.2298387096774195,124,256259,25110.0,2001
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,25,3.8720814704421262,6039,245574,1391.0,2001
5229,I Think I Do (1997),Comedy,20,3.1875,32,125209,19797.0,1997
5230,"Paleface, The (1948)",Comedy|Western,34,3.334285714285714,175,40679,17804.0,1948
5234,Road to Zanzibar (1941),Comedy,15,3.2723214285714284,112,34116,31812.0,1941
5235,Split Second (1992),Action|Sci-Fi|Thriller,13,3.010869565217391,184,105459,13006.0,1992
5240,Running Scared (1980),Action|Drama,19,3.3052325581395348,172,81445,259557.0,1980
5241,Seems Like Old Times (1980),Comedy|Romance,20,3.4207920792079207,303,81480,28124.0,1980
5242,Serial (1980),Comedy,57,2.988095238095238,42,81485,41034.0,1980
5246,Smokey and the Bandit II (1980),Action|Comedy,19,2.4052547770700636,628,81529,12705.0,1980
5247,Smokey and the Bandit (1977),Action|Comedy,54,3.2212858926342074,1602,76729,11006.0,1977
5248,Smokey and the Bandit III (1983),Action|Comedy,12,1.8658854166666667,384,86325,15120.0,1983
5249,Spetters (1980),Comedy|Drama,18,3.0172413793103448,87,81547,40072.0,1980
5253,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines) (1980),Drama|Romance,12,2.5694444444444446,36,81614,73134.0,1980
5254,Blade II (2002),Action|Horror|Thriller,22,3.118071476736345,7415,187738,36586.0,2002
5256,Stolen Summer (2002),Drama,13,2.97196261682243,107,286162,39541.0,2002
5258,George Washington (2000),Drama,15,3.630841121495327,321,262432,18292.0,2000
5260,"Life is to Whistle (Vida es silbar, La) (1998)",Drama,24,2.975,20,192745,112942.0,1998
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,18,2.692073170731707,820,250305,15028.0,2002
5265,Death to Smoochy (2002),Comedy|Crime|Drama,26,3.152614968440036,2218,266452,9275.0,2002
5266,Panic Room (2002),Thriller,31,3.229911412193851,9595,258000,4547.0,2002
5270,Teddy Bears' Picnic (2001),Comedy,11,1.8478260869565217,23,250282,184835.0,2001
5272,Time Out (L'emploi du temps) (2001),Drama,22,3.503968253968254,252,279065,35651.0,2001
5273,Very Annie Mary (2001),Comedy|Musical,13,2.9545454545454546,33,188128,62956.0,2001
5279,Impromptu (1991),Comedy|Romance,34,3.7217391304347824,345,102103,17990.0,1991
5282,High Crimes (2002),Thriller,29,3.193866943866944,962,257756,11560.0,2002
5284,Crush (2001),Comedy|Romance,30,2.8877551020408165,245,245407,18435.0,2001
5285,Lucky Break (2001),Comedy|Crime,16,3.064516129032258,62,246134,35944.0,2001
5289,Body and Soul (1947),Drama|Film-Noir,13,3.7992424242424243,132,39204,17487.0,1947
5290,First Men in the Moon (1964),Adventure|Sci-Fi,11,3.3345323741007196,139,58100,34276.0,1964
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,25,4.125644074514467,5046,42876,548.0,1950
5293,Changing Lanes (2002),Drama|Thriller,20,3.2639261744966444,2980,264472,1537.0,2002
5303,Joe Versus the Volcano (1990),Comedy|Romance,18,2.8595061728395064,2025,99892,2565.0,1990
5309,Three Men and a Little Lady (1990),Comedy|Romance,11,2.389956602603844,1613,98966,11630.0,1990
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,85,2.6072722567287783,3864,277296,9334.0,2002
5314,Behind the Sun (Abril Despedaçado) (2001),Drama,42,3.4031007751937983,129,291003,36093.0,2001
5315,Chelsea Walls (2001),Drama,14,2.488372093023256,86,226935,35694.0,2001
5317,"Girls Can't Swim (Filles ne savent pas nager, Les) (2000)",Drama,23,2.641304347826087,46,239507,70054.0,2000
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,22,3.943145925457991,1583,247586,18079.0,2000
5321,"Triumph of Love, The (2001)",Comedy,27,2.8176470588235296,85,253840,35337.0,2001
5322,World Traveler (2001),Drama,11,2.7142857142857144,42,262911,59199.0,2001
5332,"Aviator, The (1985)",Adventure,22,3.146067415730337,89,88758,73462.0,1985
5336,Cuba (1979),Action|Adventure|War,11,2.89,50,79013,62001.0,1979
5341,Lenny (1974),Drama,12,3.765423242467719,697,71746,27094.0,1974
5342,Nomads (1986),Horror|Mystery|Thriller,31,2.4910714285714284,56,91647,26725.0,1986
5346,Wild Orchid (1990),Drama|Romance,11,2.448687350835322,419,100934,5203.0,1990
5347,Deuces Wild (2002),Drama,15,2.448905109489051,137,231448,13201.0,2002
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,48,3.4890077335661718,32068,145487,557.0,2002
5350,"Mystic Masseur, The (2001)",Drama,15,3.0,55,282771,69850.0,2001
5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),Comedy|Drama,12,3.176829268292683,82,289054,44768.0,2001
5353,Butterflies Are Free (1972),Comedy|Drama,16,3.2795454545454548,220,68326,55106.0,1972
5354,Cactus Flower (1969),Comedy,12,3.4906542056074765,214,64117,28289.0,1969
5358,Mountains of the Moon (1990),Adventure,21,3.677248677248677,189,100196,33796.0,1990
5360,"Survivors, The (1983)",Comedy,27,3.016260162601626,123,86397,28466.0,1983
5361,White Fang (1991),Adventure,38,3.1809145129224654,503,103247,12227.0,1991
5362,White Fang 2: Myth of the White Wolf (1994),Adventure|Children,17,2.50625,80,111701,43643.0,1994
5364,Unfaithful (2002),Drama|Thriller,57,3.3444262964475295,2449,250797,2251.0,2002
5370,Big Bad Mama II (1987),Action|Comedy,12,1.6333333333333333,45,92652,86483.0,1987
5371,"Final Darkness, The (Buio Omega) (1979)",Horror,20,2.6785714285714284,28,78916,5425.0,1979
5372,Calamity Jane (1953),Musical|Western,11,3.34982332155477,283,45591,14117.0,1953
5374,Devil Doll (1964),Horror,15,1.7542372881355932,59,58007,29318.0,1964
5377,About a Boy (2002),Comedy|Drama|Romance,26,3.641407307171854,11824,276751,245.0,2002
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,26,3.0685037285443233,22663,121765,1894.0,2002
5383,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery,35,3.5034883720930234,430,52905,11791.0,1959
5384,I Want to Live! (1958),Crime|Drama,15,3.4894736842105263,95,51758,28577.0,1958
5385,"Last Waltz, The (1978)",Documentary,17,3.9817017383348583,1093,77838,13963.0,1978
5386,"Pride and the Passion, The (1957)",Adventure|War,66,3.0,49,50858,23102.0,1957
5387,Enough (2002),Drama|Thriller,18,2.782656421514819,911,278435,1957.0,2002
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,17,3.476014983083615,8276,278504,320.0,2002
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,50,3.147682639434407,1273,166813,9023.0,2002
5390,CQ (2001),Drama,20,3.2975708502024292,247,254199,27834.0,2001
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,24,3.596309630963096,1111,268690,17734.0,2001
5392,Bus Stop (1956),Comedy|Drama|Romance,22,3.356655290102389,293,49038,24010.0,1956
5393,Cowboy (1958),Western,39,3.0,36,51496,39435.0,1958
5394,Don't Bother to Knock (1952),Drama|Thriller,54,3.3378378378378377,74,44557,24005.0,1952
5395,"Gambler, The (1974)",Drama,26,3.4159663865546217,119,71532,44800.0,1974
5398,Requiem for a Heavyweight (1962),Drama,29,3.883050847457627,295,56406,53229.0,1962
5399,River of No Return (1954),Adventure|Western,31,3.139705882352941,136,47422,1936.0,1954
5400,"Sum of All Fears, The (2002)",Drama|Thriller,12,3.213409290096407,4564,164184,4614.0,2002
5402,"Diaries of Vaslav Nijinsky, The (2002)",Documentary|Drama,14,2.433333333333333,15,295480,267345.0,2002
5403,"Sleepy Time Gal, The (2001)",Drama,19,2.7142857142857144,14,277322,112991.0,2001
5405,Dakota (1945),Western,13,2.761904761904762,21,37627,58455.0,1945
5407,"Bûche, La (1999)",Comedy|Drama,23,2.9054054054054053,37,211286,48216.0,1999
5408,Nora (2000),Drama,22,2.8333333333333335,48,158033,41165.0,2000
5411,Summer Holiday (1963),Musical|Romance,29,2.9027777777777777,36,57541,43532.0,1963
5414,Bad Company (2002),Action|Comedy|Crime,50,2.8441747572815532,1030,280486,3132.0,2002
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,25,3.908214911426903,30822,258463,2501.0,2002
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller,24,2.302721088435374,147,242508,27451.0,2001
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,17,2.4824324324324323,370,87042,14774.0,1984
5430,For a Lost Soldier (Voor een Verloren Soldaat) (1992),Romance,17,3.2222222222222223,36,108504,27052.0,1992
5431,Goin' South (1978),Comedy|Western,11,3.0314465408805034,159,77621,34130.0,1978
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,22,3.7595238095238095,420,40823,21635.0,1948
5435,Hombre (1967),Western,18,3.6431159420289854,276,61770,27945.0,1967
5436,"Horse's Mouth, The (1958)",Comedy,36,3.486111111111111,108,51739,43139.0,1958
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller,21,3.2408854166666665,384,91472,30194.0,1986
5439,S.O.B. (1981),Comedy,12,2.814432989690722,194,83015,27225.0,1981
5441,Traces of Red (1992),Mystery|Thriller,13,2.3,35,105631,103299.0,1992
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,95,3.5170289353454245,7223,275847,11544.0,2002
5446,Rabbit-Proof Fence (2002),Adventure|Drama,12,3.8383345836459113,2666,252444,9555.0,2002
5447,Sunshine State (2002),Drama,12,3.517102615694165,497,286179,57022.0,2002
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,13,2.432314410480349,229,314166,17710.0,2002
5449,Mr. Deeds (2002),Comedy|Romance,14,2.835171966255678,4623,280590,2022.0,2002
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,20,3.485735735735736,666,258273,50035.0,2001
5453,Lost in Yonkers (1993),Comedy|Drama,20,3.459016393442623,244,107443,27224.0,1993
5454,Mo' Money (1992),Comedy|Romance,14,2.515625,384,104897,12251.0,1992
5456,Wagons East (1994),Comedy|Western,15,2.186320754716981,212,111653,30114.0,1994
5458,Like Mike (2002),Children|Comedy|Fantasy,17,2.3605371900826446,484,308506,21972.0,2002
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,21,2.9999339716077915,15145,120912,608.0,2002
5461,Me Without You (2001),Comedy|Drama,11,3.6204379562043796,137,263725,26290.0,2001
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,34,2.368360277136259,433,305396,17043.0,2002
5467,Never Again (2001),Comedy|Romance,18,2.911764705882353,51,244094,96238.0,2001
5468,20 Million Miles to Earth (1957),Sci-Fi,41,3.1839080459770117,174,50084,15096.0,1957
5470,The Importance of Being Earnest (1952),Comedy|Romance,31,3.8163956639566394,738,44744,20324.0,1952
5472,1776 (1972),Children|Drama|Musical,99,3.4545454545454546,484,68156,14902.0,1972
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama,118,3.575268817204301,93,72976,42254.0,1975
